product_id,category_id,supplier_id,sku,product_name,brand,cost_price,selling_price,discount_percent,gst_percent,stock_quantity,reorder_level,rating,launch_date,warranty_months,color,unit,status,inventory_value,returnable
186,3,53,SKU100186,Possimus Natus,Milton,32822,38388.27,20,18,247,42,3.6,2023-08-19,36,White,Kg,Inactive,9481902.69,No
187,18,65,SKU100187,Dignissimos Ullam,Cello,27513,37742.96,25,18,718,78,3.4,2021-08-08,6,Red,Pack,Active,27099445.28,Yes
188,19,83,SKU100188,Corrupti Nisi,Milton,42484,55221.08,25,18,988,65,1.4,2023-06-01,12,Yellow,Litre,Active,54558427.04,No
189,12,51,SKU100189,Dolorum Voluptatem,Canon,44635,62234.36,50,18,154,54,5.0,2025-12-17,24,Grey,Piece,Active,9584091.44,Yes
190,12,40,SKU100190,Officiis Architecto,Puma,29940,44674.52,50,18,494,54,2.9,2026-04-18,36,Silver,Piece,Inactive,22069212.88,Yes
191,4,3,SKU100191,Expedita Cupiditate,Puma,42565,49149.01,10,18,952,41,3.1,2025-06-09,24,Yellow,Kg,Inactive,46789857.52,Yes
192,13,81,SKU100192,Deleniti Officiis,Dell,12315,17490.25,30,18,405,13,3.9,2026-01-27,36,Brown,Kg,Inactive,7083551.25,Yes
193,7,27,SKU100193,Ratione Saepe,Nike,49404,71728.67,5,18,591,23,4.2,2024-04-02,24,Silver,Box,Inactive,42391643.97,Yes
194,9,86,SKU100194,Numquam Similique,Asus,34684,54903.32,25,18,611,59,3.4,2025-11-06,24,Silver,Kg,Active,33545928.52,No
195,20,76,SKU100195,Nobis Quo,Sony,44147,51518.4,5,18,244,49,1.5,2025-05-07,12,Yellow,Kg,Inactive,12570489.6,Yes
196,19,50,SKU100196,Dolore Pariatur,Philips,12273,16486.75,50,18,710,92,4.7,2025-05-20,12,Pink,Pack,Active,11705592.5,Yes
197,11,58,SKU100197,Facilis Expedita,Bajaj,3613,5537.87,0,18,496,27,1.8,2023-11-30,36,Grey,Kg,Inactive,2746783.52,No
198,16,22,SKU100198,Quasi Placeat,Sony,37153,41441.58,15,18,299,14,2.1,2023-08-04,12,Pink,Litre,Inactive,12391032.42,Yes
199,19,15,SKU100199,Harum Nulla,NIKE,35693,53955.02,25,18,555,15,4.0,2022-03-19,12,Grey,Piece,Active,29945036.1,No
200,2,58,SKU100200,Illo Ex,Nike,22944,35129.55,5,18,449,25,4.1,2023-11-13,24,Brown,Kg,Active,15773167.95,Yes
201,7,27,SKU100201,Iusto Ipsum,Apple,37460,47776.77,20,18,611,78,1.7,2026-02-24,24,Green,Litre,Inactive,29191606.47,Yes
202,5,97,SKU100202,Beatae Deserunt,Philips,3985,6361.03,10,18,718,26,2.0,2022-11-02,12,Grey,Kg,Active,4567219.54,No
203,14,49,SKU100203,Eveniet Molestiae,Canon,5049,7153.49,5,18,412,75,4.0,2022-11-08,24,Pink,Kg,Inactive,2947237.88,Yes
204,3,94,SKU100204,Voluptatibus Error,Canon,41704,59723.13,25,18,870,18,4.2,2022-02-06,36,Red,Kg,Inactive,51959123.1,No
205,10,44,SKU100205,Nesciunt Nemo,OnePlus,37975,44252.16,40,18,807,53,4.6,2024-05-15,6,White,Kg,Active,35711493.12,Yes
206,6,57,SKU100206,Quis Omnis,Canon,144,229.81,30,18,207,98,4.6,2025-02-02,24,Blue,Pack,Active,47570.67,No
207,9,11,SKU100207,Assumenda Enim,Levis,43649,67738.89,10,18,53,60,3.5,2025-02-16,12,Grey,Piece,Active,3590161.17,Yes
208,7,62,SKU100208,Molestias Reprehenderit,Sony,8796,12286.6,50,18,696,66,1.0,2021-09-20,6,Grey,Box,Inactive,8551473.6,Yes
209,8,50,SKU100209,Repellat Modi,Sony,47991,72129.44,5,18,320,57,4.5,2025-08-11,12,Blue,Piece,Active,23081420.8,Yes
210,15,45,SKU100210,Ab Libero,Lenovo,41261,60824.26,30,18,630,97,2.8,2024-02-04,6,Blue,Piece,Inactive,38319283.8,No
211,14,41,SKU100211,Molestias Nihil,HP,16338,20234.35,5,18,254,80,3.4,2026-02-18,24,Black,Pack,Active,5139524.9,Yes
212,13,38,SKU100212,Quisquam Sed,Prestige,3676,5484.23,15,18,506,59,1.5,2023-06-07,6,Yellow,Piece,Inactive,2775020.38,No
213,5,50,SKU100213,Placeat Est,Xiaomi,27681,35506.59,10,18,781,70,4.8,2023-11-16,6,Brown,Piece,Active,27730646.79,No
214,7,6,SKU100214,Nostrum Placeat,Apple,26181,35430.89,50,18,785,63,2.7,2021-10-20,12,Green,Piece,Inactive,27813248.65,Yes
215,17,27,SKU100215,Molestias Labore,HP,35252,44536.5,5,18,317,99,2.7,2024-12-29,12,Black,Box,Active,14118070.5,No
216,4,59,SKU100216,Doloremque Omnis,Bajaj,40000,45100.57,10,18,122,11,3.8,2022-08-22,12,Pink,Pack,Inactive,5502269.54,Yes
217,12,17,SKU100217,Soluta Quibusdam,Nike,48133,74279.2,0,18,343,64,2.1,2021-10-13,6,Pink,Kg,Inactive,25477765.6,Yes
218,16,73,SKU100218,Mollitia Rerum,Dell,24196,28518.74,5,18,915,83,3.7,2026-05-10,6,Black,Piece,Active,26094647.1,Yes
219,16,47,SKU100219,Ut Alias,Titan,9935,11817.49,0,18,566,93,2.7,2022-04-08,36,Silver,Pack,Active,6688699.34,No
220,4,65,SKU100220,Temporibus Nobis,Milton,3551,4224.53,50,18,47,61,1.3,2022-09-16,24,Green,Pack,Active,198552.91,No
221,1,48,SKU100221,Officiis Ducimus,Lenovo,19209,26544.98,20,18,757,89,2.0,2021-12-25,36,Red,Litre,Active,20094549.86,Yes
222,1,53,SKU100222,Facilis Modi,Samsung,15369,21067.4,0,18,973,52,1.0,2024-05-04,24,White,Box,Active,20498580.2,No
223,16,8,SKU100223,Error Odit,HP,46738,57951.04,0,18,943,39,4.6,2024-05-02,24,Pink,Piece,Active,54647830.72,Yes
224,13,10,SKU100224,Labore Modi,Xiaomi,37312,42205.15,10,18,242,47,2.0,2023-12-03,36,Silver,Pack,Inactive,10213646.3,No
225,8,10,SKU100225,Nihil Explicabo,Lenovo,9020,13439.52,5,18,159,23,1.7,2022-04-02,36,White,Litre,Inactive,2136883.68,Yes
226,15,40,SKU100226,Optio Ad,Canon,17467,26658.85,5,18,161,97,2.2,2026-02-21,6,Red,Pack,Active,4292074.85,Yes
227,8,46,SKU100227,Asperiores Laudantium,Titan,33750,37951.04,20,18,266,32,1.1,2023-06-18,36,Yellow,Litre,Active,10094976.64,Yes
228,15,14,SKU100228,Totam Atque,HP,8059,8913.08,15,18,133,35,4.3,2021-11-24,6,Brown,Litre,Inactive,1185439.64,Yes
229,1,9,SKU100229,Aliquam Expedita,Lenovo,42435,56087.0,10,18,94,52,1.5,2023-04-02,6,Blue,Litre,Inactive,5272178.0,No
230,16,4,SKU100230,Adipisci Soluta,Titan,44875,58935.77,25,18,219,33,2.1,2022-11-07,12,Black,Litre,Active,12906933.63,No
231,16,53,SKU100231,Excepturi Debitis,OnePlus,31493,35602.51,20,18,392,27,2.7,2025-08-01,12,Yellow,Piece,Inactive,13956183.92,No
232,16,70,SKU100232,Velit Cum,Asus,22646,35244.84,50,18,329,59,2.1,2026-05-09,12,Black,Pack,Active,11595552.36,No
233,17,46,SKU100233,Esse Omnis,Xiaomi,15354,24366.64,5,18,253,94,2.0,2023-09-26,6,Red,Litre,Inactive,6164759.92,No
234,6,23,SKU100234,Maxime Doloremque,Boat,38931,49014.21,25,18,935,85,1.1,2022-07-12,12,Brown,Box,Inactive,45828286.35,No
235,6,63,SKU100235,Dolorem Ipsa,Apple,6015,6785.43,15,18,20,77,2.9,2022-06-22,12,Blue,Pack,Active,135708.6,No
236,2,3,SKU100236,Repellendus Alias,HP,38544,55979.31,10,18,792,24,4.4,2024-03-17,6,Silver,Kg,Active,44335613.52,No
237,10,42,SKU100237,Repellat Veritatis,HP,10422,15280.49,30,18,810,91,4.8,2024-09-30,12,Yellow,Litre,Inactive,12377196.9,Yes
238,19,23,SKU100238,Nam Eius,Titan,20207,29643.62,20,18,130,32,3.9,2022-03-15,36,Brown,Piece,Active,3853670.6,No
239,20,29,SKU100239,Rerum Voluptas,Prestige,37163,42813.82,40,18,144,52,4.0,2023-08-15,24,Blue,Piece,Inactive,6165190.08,No
240,1,34,SKU100240,Corporis Voluptatem,Lenovo,16453,23800.71,25,18,262,23,3.9,2024-02-13,36,Grey,Box,Inactive,6235786.02,No
241,13,45,SKU100241,Vitae Sapiente,OnePlus,24698,28420.34,40,18,807,83,3.6,2022-08-02,12,Pink,Piece,Active,22935214.38,No
242,1,41,SKU100242,Recusandae Animi,Nike,6963,7917.63,10,18,909,58,1.6,2024-07-04,6,Silver,Litre,Inactive,7197125.67,Yes
243,14,84,SKU100243,Quibusdam Nobis,Dell,39901,61642.12,10,18,54,22,2.3,2024-09-15,36,Yellow,Litre,Inactive,3328674.48,No
244,10,31,SKU100244,Atque Quae,LG,3352,4345.7,50,18,860,72,1.6,2024-06-16,36,White,Pack,Inactive,3737302.0,Yes
245,4,4,SKU100245,Accusantium Nihil,Lenovo,11295,16028.68,5,18,484,24,2.2,2025-09-22,36,Green,Piece,Inactive,7757881.12,Yes
246,12,49,SKU100246,Corrupti Non,Levis,12327,16307.24,20,18,450,69,2.1,2024-08-20,6,Blue,Piece,Active,7338258.0,No
247,18,53,SKU100247,Tempora Officia,Xiaomi,15010,20665.78,30,18,838,76,2.7,2022-11-09,36,Brown,Box,Inactive,17317923.64,No
248,3,51,SKU100248,Nostrum Dolorum,Cello,2375,3208.75,50,18,819,83,3.7,2025-12-29,6,Pink,Box,Active,2627966.25,Yes
249,7,17,SKU100249,Totam Fugit,Apple,27846,31721.72,30,18,206,90,1.6,2026-02-18,24,White,Piece,Inactive,6534674.32,No
250,18,42,SKU100250,Perspiciatis Omnis,Nike,34158,45398.67,0,18,805,99,3.5,2025-04-05,36,White,Kg,Active,36545929.35,Yes
251,19,76,SKU100251,Rerum Fugiat,Xiaomi,49801,78805.89,5,18,947,23,3.3,2024-04-18,24,Yellow,Pack,Inactive,74629177.83,No
252,13,84,SKU100252,Exercitationem Commodi,Asus,37588,52791.63,0,18,176,45,2.6,2023-12-05,36,Black,Kg,Inactive,9291326.88,Yes
253,2,96,SKU100253,Odio Exercitationem,Asus,17701,27410.28,0,18,345,48,2.2,2025-07-04,6,Red,Box,Inactive,9456546.6,No
254,11,35,SKU100254,Reiciendis Similique,Philips,39747,56551.13,15,18,452,37,4.7,2024-10-11,36,Yellow,Pack,Active,25561110.76,Yes
255,3,40,SKU100255,Labore Aliquam,Cello,33313,43363.28,50,18,900,82,,2025-10-04,12,Black,Box,Active,39026952.0,No
256,2,47,SKU100256,Itaque Ducimus,Cello,13148,16263.93,40,18,517,60,3.5,2025-09-13,6,Red,Pack,Inactive,8408451.81,No
257,6,61,SKU100257,Error Libero,Xiaomi,36232,46191.45,10,18,857,43,4.0,2023-10-02,24,Black,Kg,Active,39586072.65,Yes
258,19,100,SKU100258,Laboriosam Hic,Lenovo,14606,20794.42,15,18,275,93,2.6,2023-11-27,6,Pink,Box,Active,5718465.5,Yes
259,8,33,SKU100259,Quos Accusamus,Bajaj,20118,29299.26,20,18,433,58,4.4,2025-12-13,12,Pink,Pack,Inactive,12686579.58,Yes
260,1,66,SKU100260,Eaque Blanditiis,Milton,24625,34000.44,20,18,305,97,1.4,2023-08-10,24,Silver,Pack,Inactive,10370134.2,No
261,7,20,SKU100261,Nemo Porro,Realme,15848,24561.92,30,18,676,50,3.7,2026-04-11,36,Green,Pack,Inactive,16603857.92,No
262,13,95,SKU100262,Excepturi Voluptas,Apple,38309,55702.61,15,18,351,38,3.7,2025-08-09,36,Silver,Litre,Inactive,19551616.11,Yes
263,18,24,SKU100263, Tenetur Porro ,Adidas,6496,8674.7,20,18,742,81,4.1,2025-05-14,24,White,Box,Inactive,6436627.4,Yes
264,10,54,SKU100264,Ad Consectetur,Puma,24458,30090.18,20,18,474,25,2.9,2024-01-22,6,Pink,Box,Active,14262745.32,No
265,17,39,SKU100265,Est Necessitatibus,Philips,3643,5593.55,10,18,140,35,2.4,2023-08-16,36,Blue,Pack,Active,783097.0,Yes
266,16,43,SKU100266,Inventore Ut,Prestige,11688,14688.39,0,18,4,67,2.1,2026-07-02,12,Brown,Box,Inactive,58753.56,Yes
267,5,79,SKU100267,Maxime Pariatur,Philips,41616,54712.76,30,18,988,71,2.5,2026-04-06,12,Silver,Piece,Inactive,54056206.88,Yes
268,1,87,SKU100268,Quia Laborum,Samsung,41170,60388.22,15,18,710,54,2.2,2025-03-04,24,Blue,Piece,Active,42875636.2,No
269,10,59,SKU100269,Quo Iure,Realme,39183,53369.55,30,18,909,97,5.0,2024-07-19,36,Silver,Box,Active,48512920.95,No
270,1,30,SKU100270,Voluptates Odit,Boat,47755,76046.96,15,18,751,12,3.4,2023-11-10,24,Black,Kg,Inactive,57111266.96,Yes
271,20,7,SKU100271,Inventore Explicabo,Milton,7185,10251.44,0,18,49,98,1.5,2023-07-08,6,Yellow,Pack,Inactive,502320.56,Yes
272,7,89,SKU100272,Cumque Earum,Milton,41408,45741.44,30,18,677,22,3.6,2024-03-28,12,Grey,Piece,Active,30966954.88,No
273,4,14,SKU100273,Cumque Quidem,Asus,13118,18424.24,20,18,851,76,4.9,2023-02-17,36,Green,Box,Active,15679028.24,No
274,7,89,SKU100274,Earum Esse,Asus,21766,26494.72,0,18,687,21,4.6,2025-09-03,36,Blue,Piece,Active,18201872.64,Yes
275,9,83,SKU100275,Harum Repudiandae,Boat,30033,47882.6,20,18,270,69,1.2,2026-01-06,6,Green,Pack,Inactive,12928302.0,No
276,4,13,SKU100276,Saepe Id,Apple,733,1118.56,10,18,336,55,,2022-05-30,24,White,Pack,Inactive,375836.16,Yes
277,4,52,SKU100277,Earum Impedit,Titan,30019,37100.98,30,18,706,71,4.2,2023-06-28,12,White,Box,Active,26193291.88,Yes
278,4,54,SKU100278,Magni Dolorum,Xiaomi,31732,47633.93,40,18,185,88,2.5,2024-02-16,6,Blue,Kg,Inactive,8812277.05,Yes
279,14,57,SKU100279,Accusantium Voluptatum,Apple,4250,5230.93,25,18,12,100,4.5,2026-02-05,12,Silver,Litre,Active,62771.16,No
280,8,62,SKU100280,Debitis Harum,Levis,43596,62697.49,30,18,152,81,4.6,2021-12-10,6,Blue,Litre,Inactive,9530018.48,No
281,6,10,SKU100281,Asperiores Quod,Asus,21113,25767.27,20,18,51,74,1.9,2024-01-15,36,Red,Piece,Inactive,1314130.77,No
282,19,58,SKU100282,Voluptatem Debitis,Sony,32766,43366.92,5,18,509,93,1.1,2025-09-24,6,Yellow,Litre,Active,22073762.28,Yes
283,20,80,SKU100283,Corporis Accusantium,Prestige,20062,30996.9,50,18,211,93,3.7,2026-06-09,24,Black,Box,Inactive,6540345.9,No
284,18,99,SKU100284,Id Optio,Bajaj,39418,52684.79,25,18,733,67,1.5,2025-08-17,12,Black,Pack,Inactive,38617951.07,No
285,18,67,SKU100285,Nulla Laboriosam,Levis,46112,53174.57,10,18,504,27,4.3,2023-02-14,36,White,Pack,Active,26799983.28,Yes
286,4,51,SKU100286,Asperiores Explicabo,Lenovo,30052,45446.95,15,18,733,53,1.4,2025-08-14,6,Pink,Kg,Active,33312614.35,No
287,1,68,SKU100287,Cum At,Apple,36356,56993.63,40,18,946,75,4.1,2024-12-17,12,Blue,Piece,Inactive,53915973.98,No
288,17,50,SKU100288,Porro Aut,Philips,40011,62335.34,15,18,280,60,4.9,2026-06-18,36,Blue,Box,Inactive,17453895.2,No
289,18,41,SKU100289,Suscipit Vitae,Cello,48388,75860.58,15,18,205,36,3.5,2022-01-04,24,Blue,Box,Inactive,15551418.9,Yes
290,12,72,SKU100290,Distinctio Distinctio,Asus,38294,53049.41,30,18,690,78,2.1,2026-05-05,6,Yellow,Piece,Active,36604092.9,No
291,5,7,SKU100291,Incidunt Blanditiis,Milton,3809,4570.61,10,18,293,97,2.0,2023-09-01,24,Red,Litre,Active,1339188.73,No
292,15,14,SKU100292,Cumque Quos,Bajaj,44371,65214.11,15,18,760,92,3.2,2025-02-04,24,Black,Kg,Inactive,49562723.6,No
293,11,71,SKU100293,Sequi Saepe,Apple,949,1396.77,15,18,635,66,4.3,2023-06-23,24,Brown,Litre,Active,886948.95,Yes
294,10,58,SKU100294,Quasi Modi,Dell,44838,50991.32,10,18,752,75,1.5,2025-05-21,24,Yellow,Pack,Active,38345472.64,Yes
295,19,33,SKU100295,Numquam In,Samsung,21763,29013.68,10,18,40,29,4.7,2025-03-15,24,Pink,Litre,Inactive,1160547.2,Yes
296,11,68,SKU100296,Inventore Reiciendis,Boat,12150,16527.68,50,18,163,63,3.2,2022-01-25,24,Red,Box,Inactive,2694011.84,No
297,12,38,SKU100297,Similique Consequuntur,Lenovo,49426,69648.17,40,18,574,93,1.0,2023-04-28,36,Red,Litre,Active,39978049.58,Yes
298,11,49,SKU100298,Sunt Error,LG,25388,31183.96,20,18,25,76,4.3,2023-10-22,36,Pink,Piece,Inactive,779599.0,Yes
299,11,66,SKU100299,Ut Beatae,Sony,6388,7561.46,50,18,546,10,3.5,2022-11-21,12,Grey,Piece,Active,4128557.16,No
300,3,96,SKU100300,Excepturi Doloribus,Milton,10176,11314.45,25,18,38,21,1.3,2026-04-01,24,Yellow,Piece,Active,429949.1,No
301,14,50,SKU100301,Autem Dolore,CANON,41401,53913.38,25,18,17,59,3.7,2021-07-30,6,Brown,Piece,Active,916527.46,No
302,17,14,SKU100302,Nemo Odio,Adidas,45049,56341.67,5,18,288,66,2.5,2025-07-20,6,Pink,Box,Active,16226400.96,Yes
303,13,70,SKU100303,Illum Aliquid,Adidas,41652,48817.72,25,18,980,11,3.2,2023-07-11,6,Black,Piece,Inactive,47841365.6,Yes
304,10,27,SKU100304,Illo Voluptatibus,Levis,13976,18257.23,50,18,145,30,1.7,2023-12-17,24,Red,Piece,Active,2647298.35,Yes
305,18,60,SKU100305,Voluptates Odit,PRESTIGE,36122,41055.26,5,18,256,22,1.8,2022-02-28,24,Silver,Box,Active,10510146.56,Yes
306,10,80,SKU100306,Vitae Eveniet,Sony,12781,16089.91,40,18,336,88,3.6,2023-10-21,12,Brown,Litre,Inactive,5406209.76,No
307,14,22,SKU100307,Sunt Repudiandae,Samsung,20626,25227.4,15,18,729,92,2.7,2023-03-28,12,Silver,Kg,Inactive,18390774.6,No
308,12,100,SKU100308,Nisi Cum,Adidas,32014,44046.01,10,18,661,87,1.3,2026-03-09,12,Yellow,Box,Inactive,29114412.61,Yes
309,3,3,SKU100309,Et Tenetur,Realme,41494,46290.59,30,18,787,85,1.9,2022-10-27,24,Yellow,Litre,Inactive,36430694.33,Yes
310,12,51,SKU100310,Fugiat Dicta,Boat,38740,56816.6,20,18,137,69,3.0,2022-02-28,24,Yellow,Piece,Active,7783874.2,Yes
311,17,18,SKU100311,Assumenda Doloremque,Canon,10534,12530.96,10,18,753,71,4.8,2024-03-03,36,Red,Piece,Inactive,9435812.88,No
312,8,6,SKU100312, Saepe Reiciendis ,Milton,13651,18550.93,25,18,397,70,4.7,2024-01-04,6,Silver,Piece,Inactive,7364719.21,No
313,19,70,SKU100313,Nulla Cupiditate,Xiaomi,11493,14806.77,30,18,374,85,3.6,2025-07-17,24,Grey,Box,Inactive,5537731.98,No
314,12,63,SKU100314,Voluptas Incidunt,Asus,39697,43797.65,10,18,450,31,1.9,2024-12-23,24,Red,Box,Active,19708942.5,Yes
315,12,78,SKU100315,Fugit Provident,Cello,7854,11235.58,30,18,830,52,3.9,2026-02-23,36,Pink,Box,Active,9325531.4,No
316,1,32,SKU100316,Possimus Nulla,Apple,8481,11760.97,10,18,137,90,3.1,2022-03-28,12,Black,Box,Inactive,1611252.89,Yes
317,17,52,SKU100317,Sapiente Animi,Bajaj,37036,52547.1,20,18,969,20,1.9,2025-03-25,36,Pink,Box,Active,50918139.9,No
318,20,19,SKU100318,Iste Sed,Xiaomi,12019,16966.09,50,18,270,31,3.9,2023-09-07,36,Brown,Litre,Active,4580844.3,Yes
319,13,50,SKU100319,Alias Consectetur,HP,-500,7996.25,50,18,880,74,3.7,2023-07-03,6,Blue,Kg,Active,7036700.0,Yes
320,3,62,SKU100320,Veniam Repellat,Milton,8641,13402.13,50,18,847,10,4.6,2026-07-20,36,Yellow,Kg,Inactive,11351604.11,Yes
321,17,55,SKU100321,Adipisci Veniam,Boat,31696,47378.48,30,18,358,85,4.2,2023-11-06,6,Grey,Box,Inactive,16961495.84,No
322,8,11,SKU100322,Repellat Animi,Adidas,39309,60472.3,30,18,263,34,1.0,2023-01-17,6,Brown,Litre,Active,15904214.9,Yes
323,13,84,SKU100323,Optio Quas,Lenovo,45173,67856.33,30,18,370,23,1.6,2025-04-25,24,Green,Litre,Inactive,25106842.1,No
324,20,36,SKU100324,Hic Ducimus,Milton,26147,38631.83,30,18,565,81,2.9,2026-07-14,36,Green,Pack,Inactive,21826983.95,No
325,5,85,SKU100325,Nostrum Tempora,LG,49108,59660.6,10,18,102,37,3.0,2025-09-26,6,Blue,Kg,Active,6085381.2,Yes
326,5,61,SKU100326,Consectetur Optio,Bajaj,28632,32757.02,20,18,227,57,1.3,2024-07-07,36,Grey,Litre,Inactive,7435843.54,Yes
327,6,82,SKU100327,Nemo Iusto,Asus,28868,31909.39,50,18,292,34,1.1,2024-04-14,12,Brown,Box,Active,9317541.88,No
328,8,84,SKU100328,Velit Corporis,Samsung,10418,11912.16,20,18,798,61,2.4,2022-12-03,12,Yellow,Piece,Active,9505903.68,Yes
329,18,37,SKU100329,Iure Neque,OnePlus,38303,48799.85,20,18,231,87,4.9,2025-10-08,36,Brown,Piece,Inactive,11272765.35,Yes
330,14,65,SKU100330,Illo Ut,LG,36710,41709.64,20,18,348,24,4.2,2024-12-17,24,Pink,Kg,Inactive,14514954.72,Yes
331,11,100,SKU100331,Quo Amet,Canon,44768,59557.57,0,18,493,24,2.0,2025-06-04,12,Red,Pack,Inactive,29361882.01,No
332,17,69,SKU100332,Commodi Ipsam,Samsung,46028,69782.52,15,18,294,21,2.6,2023-09-14,24,White,Litre,Active,20516060.88,No
333,11,46,SKU100333,Iste Cum,Lenovo,37698,46539.61,15,18,510,35,1.9,2024-12-28,24,Red,Box,Active,23735201.1,Yes
334,20,46,SKU100334,Quam A,HP,7091,8225.13,5,18,692,94,3.0,2026-03-03,6,Pink,Pack,Inactive,5691789.96,No
335,19,36,SKU100335,Officiis Neque,Asus,12084,19240.11,50,18,286,60,1.9,2022-01-06,6,Yellow,Kg,Inactive,5502671.46,Yes
336,17,45,SKU100336,Eaque Quas,Titan,45079,67075.39,40,18,999,25,3.8,2024-08-19,6,Black,Box,Inactive,67008314.61,Yes
337,11,47,SKU100337,Soluta Praesentium,Bajaj,17119,20432.83,20,18,242,44,2.9,2025-04-25,24,Blue,Kg,Inactive,4944744.86,Yes
338,14,90,SKU100338,Asperiores Enim,Levis,24025,36690.09,20,18,461,33,3.3,2023-10-29,12,White,Pack,Active,16914131.49,No
339,13,26,SKU100339,Quo Delectus,HP,48501,56977.72,0,18,180,63,3.0,2024-01-02,24,Pink,Pack,Inactive,10255989.6,Yes
340,13,13,SKU100340,Nulla Voluptatem,Cello,10804,12208.72,20,18,487,90,1.4,2025-09-04,24,Silver,Pack,Inactive,5945646.64,No
341,1,53,SKU100341,Cupiditate Aliquam,LG,23109,35441.91,15,18,590,83,3.6,2023-08-04,24,Silver,Pack,Inactive,20910726.9,No
342,3,49,SKU100342,Voluptatum Dolore,Bajaj,18877,25141.82,10,18,889,31,3.6,2024-03-13,36,Brown,Litre,Inactive,22351077.98,Yes
343,3,21,SKU100343,Quod Accusantium,Puma,15056,18921.49,20,18,727,44,3.4,2026-04-02,36,Silver,Litre,Inactive,13755923.23,No
344,6,24,SKU100344,Nemo Consectetur,Samsung,8294,12141.47,120,18,963,99,4.0,2023-06-20,36,White,Piece,Active,11692235.61,No
345,18,7,SKU100345,Cum Officiis,Samsung,26118,35572.49,5,18,106,43,3.5,2022-07-21,36,Green,Box,Active,3770683.94,No
346,15,81,SKU100346,Tenetur Dolor,HP,8703,11865.42,10,18,29,14,3.7,2025-10-17,24,Pink,Kg,Inactive,344097.18,No
347,5,90,SKU100347,Illum Quaerat,OnePlus,11702,16329.15,40,18,646,91,4.5,2023-11-18,24,Silver,Kg,Active,10548630.9,Yes
348,15,40,SKU100348,Nesciunt Perspiciatis,Levis,27114,33347.6,20,18,10,10,3.1,2025-07-28,12,Silver,Pack,Inactive,333476.0,Yes
349,16,97,SKU100349,Exercitationem Odit,Asus,19735,21798.62,30,18,817,47,3.4,2026-03-30,24,Red,Kg,Inactive,17809472.54,No
350,8,21,SKU100350,Dignissimos Molestiae,Cello,48407,68882.94,30,18,225,43,1.3,2023-03-06,24,Green,Litre,Inactive,15498661.5,No
351,7,9,SKU100351,Sapiente Quaerat,Dell,9053,11269.15,40,18,632,67,2.1,2022-09-19,12,Silver,Piece,Active,7122102.8,Yes
352,18,3,SKU100352,Atque Harum,Dell,6802,8441.67,10,18,732,66,3.9,2025-01-31,12,Black,Kg,Active,6179302.44,No
353,14,40,SKU100353,Laboriosam Quae,Asus,24439,32548.89,0,18,338,20,4.4,2023-10-30,6,Green,Kg,Active,11001524.82,No
354,6,25,SKU100354,A Id,Nike,25107,38015.16,5,18,997,41,,2024-02-04,12,Black,Box,Inactive,37901114.52,Yes
355,17,86,SKU100355,Repudiandae Repellendus,Lenovo,31087,40244.03,20,18,958,51,1.6,2025-09-20,6,Green,Kg,Inactive,38553780.74,Yes
356,12,7,SKU100356,Distinctio Occaecati,Milton,14372,22803.15,15,18,648,65,2.3,2026-02-19,24,Brown,Piece,Inactive,14776441.2,Yes
357,1,6,SKU100357,Perspiciatis Laborum,Xiaomi,45369,60687.18,10,18,380,21,2.0,2024-05-19,24,Black,Piece,Inactive,23061128.4,Yes
358,18,14,SKU100358,Quod Quisquam,HP,32071,39009.15,50,18,807,92,4.0,2024-10-05,36,Red,Piece,Inactive,31480384.05,No
359,5,33,SKU100359,Odit Iste,Apple,31904,46366.5,50,18,301,79,3.8,2023-02-28,12,Yellow,Pack,Inactive,13956316.5,No
360,9,77,SKU100360,Voluptatem Excepturi,OnePlus,10608,12034.12,10,18,460,47,4.3,2026-06-02,36,Black,Litre,Inactive,5535695.2,Yes
361,1,80,SKU100361,Molestiae Eveniet,Levis,40745,49684.18,5,18,674,78,4.3,2025-01-18,36,Yellow,Box,Inactive,33487137.32,No
362,14,83,SKU100362,Aperiam Ipsum,Puma,7339,8426.11,5,18,44,26,1.7,2025-07-30,6,Pink,Box,Active,370748.84,Yes
363,19,83,SKU100363,Voluptatibus Modi,Titan,43217,58124.91,20,18,50,56,1.9,2024-11-02,6,Red,Kg,Active,2906245.5,No
364,2,47,SKU100364,Ut Totam,OnePlus,48824,76610.81,30,18,841,57,4.2,2022-11-06,24,Yellow,Piece,Active,64429691.21,No
365,3,28,SKU100365,Possimus Amet,Realme,6464,7437.56,15,18,544,59,1.8,2022-08-18,12,Brown,Box,Inactive,4046032.64,Yes
366,19,46,SKU100366,Provident Rerum,Milton,30162,43773.36,30,18,904,23,1.7,2024-05-18,36,Yellow,Pack,Active,39571117.44,No
367,12,41,SKU100367,Consequuntur Nulla,OnePlus,21376,32543.4,30,18,782,91,2.7,2022-05-27,12,Brown,Litre,Active,25448938.8,No
368,18,96,SKU100368,Qui Odit,Nike,23693,37454.51,40,18,982,60,1.0,2021-09-07,24,Brown,Piece,Active,36780328.82,No
369,1,39,SKU100369,Dicta Nemo,Boat,14178,21662.0,0,18,790,98,4.3,2022-11-13,12,White,Piece,Inactive,17112980.0,No
370,5,18,SKU100370,Autem Optio,Nike,24157,37318.04,15,18,238,42,4.2,2023-10-23,36,Brown,Box,Active,8881693.52,No
